Account_ID,Customer_ID,Account_Type,Account_Balance,Account_Status
12605,6892,Savings,928600,ACTIVE
12606,2944,Business,255602,active
12607,4500,Savings,814484,ACTIVE
12608,347,Current,974736,ACTIVE
12609,6820,Salary,223993,ACTIVE
12610,489,Current,29460,ACTIVE
12611,2848,Savings,1314448,ACTIVE
12612,2407,Salary,913386,ACTIVE
12613,9273,Current,1216011,ACTIVE
12614,7709,Salary,1476455,Active
12615,7086,Salary,1325661,ACTIVE
12616,1111,Savings,1208617,ACTIVE
12617,2426,Current,1189791,Inactive
12618,9123,Savings,849006,ACTIVE
12619,6223,Business,50913,Inactive
12620,9579,Current,872567,ACTIVE
12621,970,Savings,731599,ACTIVE
12622,4404,Savings,609581,Active
12623,1935,Business,1484616,Inactive
12624,3161,Savings,1293396,active
12625,4787,Business,272254,ACTIVE
12626,7455,Current,1035007,Active
12627,6800,Business,158937,active
12628,164,Business,1280448,Inactive
12629,5415,Savings,60809,ACTIVE
12630,8843,Salary,675511,Active
12631,7921,Savings,877144,active
12632,7923,Salary,1026378,active
12633,7642,Current,1381112,active
12634,2095,Salary,1229221,active
12635,4102,Business,241402,active
12636,9763,Salary,1042187,Active
12637,9339,Salary,730317,ACTIVE
12638,4853,Business,1053997,Inactive
12639,5008,Salary,310438,active
12640,2569,Salary,1271699,Active
12641,4939,Current,574306,ACTIVE
12642,3797,Current,-4808,Active
12643,5934,Current,1249618,Inactive
12644,2375,Business,342958,Active
12645,1932,Current,536098,active
12646,7027,Current,1469884,ACTIVE
12647,6888,Business,515577,Active
12648,7174,Business,1109609,ACTIVE
12649,4139,Business,135945,active
12650,7450,Business,1304686,Inactive
12651,1590,Current,1272801,Inactive
12652,2944,Savings,922788,ACTIVE
12653,7819,Salary,1129626,active
12654,5335,Current,1021024,Inactive
12655,3097,Savings,728581,Active
12656,908,Current,1377115,ACTIVE
12657,4673,Current,612115,ACTIVE
12658,8452,Business,623287,active
12659,8129,Savings,536592,active
12660,5538,Current,517833,Inactive
12661,5595,Salary,443812,ACTIVE
12662,9325,Business,351726,Active
12663,2763,Salary,1345100,Active
12664,9870,Savings,1397644,Active
12665,870,Current,1160341,Active
12666,2032,Salary,195156,active
12667,8125,Savings,702826,Inactive
12668,9781,Business,80425,active
12669,5238,Salary,1040894,Active
12670,8767,Savings,1191333,Active
12671,8333,Savings,464866,Inactive
12672,4095,Salary,1096559,ACTIVE
12673,3373,Current,550206,active
12674,6369,Savings,340265,Inactive
12675,9399,Salary,233120,Active
12676,6305,Business,681705,Active
12677,9278,Salary,1194781,ACTIVE
12678,397,Salary,250850,Inactive
12679,1865,Savings,251685,Inactive
12680,6373,Business,275391,Active
12681,8630,Current,1124589,ACTIVE
12682,6558,Salary,1325380,active
12683,6753,Business,1349496,Active
12684,5952,Business,863286,Active
12685,652,Salary,526925,ACTIVE
12686,2178,Savings,46151,ACTIVE
12687,8847,Current,1297105,Inactive
12688,849,Savings,847991,Active
12689,9379,Current,1119152,active
12690,8670,Business,2769,Active
12691,1062,Business,541507,ACTIVE
12692,976,Savings,603470,active
12693,5884,Current,1481470,Active
12694,519,Salary,224529,Inactive
12695,2949,Savings,805684,active
12696,7997,Current,946149,ACTIVE
12697,3803,Salary,13765,Inactive
12698,8257,Salary,1297638,Inactive
12699,4033,Current,583580,Inactive
12700,9045,Business,1190798,ACTIVE
12701,9154,Savings,534565,ACTIVE
12702,8198,Salary,395653,Active
12703,4360,Business,261599,Inactive
12704,4149,Current,881975,active
12705,2313,Savings,162859,active
12706,2854,Salary,119252,Inactive
12707,6304,Business,1169931,ACTIVE
12708,7191,Current,1308346,Active
12709,2433,Business,460346,ACTIVE
12710,4971,Salary,716486,ACTIVE
12711,9472,Savings,1337817,Inactive
12712,618,Savings,1210940,Inactive
12713,2360,Salary,1190170,Active
12714,3932,Savings,229002,Inactive
12715,5603,Savings,895970,ACTIVE
12716,2080,Business,278864,active
12717,2886,Current,1182308,Inactive
12718,8285,Salary,238042,Active
12719,9083,Salary,1197715,Active
12720,4130,Business,741476,ACTIVE
12721,3361,Business,1394687,Inactive
12722,9560,Current,1164442,Active
12723,6457,Savings,1303019,ACTIVE
12724,7830,Salary,496223,ACTIVE
12725,5324,Salary,108824,Inactive
12726,4716,Current,73243,Inactive
12727,4819,Business,233635,Inactive
12728,3501,Business,535552,ACTIVE
12729,5096,Savings,545315,ACTIVE
12730,7675,Current,980998,active
12731,9678,Salary,55816,ACTIVE
12732,5303,Savings,468725,Active
12733,7227,Savings,664249,ACTIVE
12734,9505,Current,781015,Inactive
12735,6240,Savings,447525,ACTIVE
12736,6649,Salary,244797,Inactive
12737,8403,Salary,383622,ACTIVE
12738,7950,Salary,1218727,active
12739,7739,Business,1142948,ACTIVE
12740,8975,Savings,994446,ACTIVE
12741,8095,Savings,726358,Active
12742,7137,Salary,130690,active
12743,7371,Business,1344858,Inactive
12744,112,Current,640444,Active
12745,9581,Salary,65128,ACTIVE
12746,5243,Current,1231185,Active
12747,3785,Salary,291625,Inactive
12748,697,Current,1473088,Inactive
12749,7738,Business,1283215,Active
12750,9053,Current,115104,active
12751,8447,Savings,420689,Inactive
12752,1253,Current,1457104,active
12753,9557,Business,989674,Inactive
12754,2975,Savings,1118348,active
12755,9781,Salary,38629,Inactive
12756,3410,Current,1060436,Active
12757,258,Business,1368519,active
12758,3132,Business,271007,Active
12759,5078,Current,362559,Active
12760,8624,Business,763836,Inactive
12761,118,Salary,1163555,ACTIVE
12762,6077,Business,560015,Active
12763,2948,Salary,618584,ACTIVE
12764,6170,Current,709562,Inactive
12765,340,Business,28815,Active
12766,1277,Current,597059,ACTIVE
12767,8724,Savings,959912,active
12768,3376,Savings,266718,ACTIVE
12769,6521,Current,592737,Active
12770,1597,Current,524204,ACTIVE
12771,151,Salary,482605,Inactive
12772,829,Salary,246725,ACTIVE
12773,7871,Savings,1416390,active
12774,8467,Business,756940,ACTIVE
12775,9420,Savings,1155643,active
12776,9444,Business,766038,ACTIVE
12777,8011,Salary,111244,Inactive
12778,8449,Salary,518670,Inactive
12779,681,Salary,289531,ACTIVE
12780,8074,Business,1243154,Active
12781,6480,Salary,1391833,Active
12782,9835,Business,820454,active
12783,3112,Business,1040936,active
12784,2983,Business,1136536,Active
12785,5076,Business,833802,active
12786,9992,Salary,395390,Active
12787,6474,Salary,327373,ACTIVE
12788,243,Savings,1164342,active
12789,5055,Salary,1130077,ACTIVE
12790,480,Business,1127047,Active
12791,5215,Current,346759,active
12792,5031,Business,384315,active
12793,8966,Current,1431435,active
12794,8401,Business,1403194,active
12795,9738,Current,1452530,ACTIVE
12796,8149,Current,510548,active
12797,2626,Savings,270066,active
12798,481,Current,684556,Inactive
12799,7692,Savings,108175,active
12800,1549,Business,1457813,active
12801,9196,Business,100007,Inactive
12802,1959,Current,543792,Active
12803,1638,Business,273364,ACTIVE
12804,3757,Salary,1175428,Active
12805,2261,Salary,980957,Inactive
12806,1193,Salary,1081112,Inactive
12807,9424,Business,1494787,ACTIVE
12808,2018,Salary,102885,active
12809,7043,Savings,206635,active
12810,521,Business,661434,Active
12811,5036,Salary,343210,Inactive
12812,8211,Business,617145,ACTIVE
12813,9702,Salary,457126,Inactive
12814,4626,Savings,647666,active
12815,2285,Current,1046379,Inactive
12816,2152,Savings,1009887,ACTIVE
12817,937,Current,701541,Inactive
12818,237,Salary,768860,ACTIVE
12819,3174,Savings,516686,ACTIVE
12820,1972,Current,1228754,ACTIVE
12821,9135,Savings,568747,Active
12822,391,Business,484069,active
12823,2809,Current,683424,active
12824,3852,Salary,956024,active
12825,5081,Business,210597,ACTIVE
12826,5144,Salary,531509,ACTIVE
12827,3504,Salary,1395949,Inactive
12828,9471,Business,1234508,ACTIVE
12829,7666,Current,940067,ACTIVE
12830,630,Business,199982,Active
12831,4495,Salary,253924,ACTIVE
12832,8348,Savings,163589,ACTIVE
12833,5979,Current,577062,ACTIVE
12834,1151,Savings,865120,ACTIVE
12835,8469,Current,1460721,Inactive
12836,3052,Current,364458,Active
12837,7195,Savings,723723,ACTIVE
12838,7087,Salary,1032679,active
12839,7736,Business,581300,ACTIVE
12840,8175,Savings,1299704,Active
12841,8829,Salary,620461,ACTIVE
12842,874,Savings,13839,active
12843,9102,Business,1178938,Inactive
12844,21,Business,973550,ACTIVE
12845,5646,Current,1110546,Active
12846,5361,Savings,526110,ACTIVE
12847,6251,Savings,489346,Active
12848,4812,Current,1327466,ACTIVE
12849,8732,Salary,1108637,ACTIVE
12850,8049,Salary,806443,Inactive
12851,2981,Current,220520,Inactive
12852,5734,Salary,1454551,ACTIVE
12853,242,Salary,865542,Active
12854,3054,Salary,940137,active
12855,396,Current,644962,Inactive
12856,5323,Business,1104573,ACTIVE
12857,4316,Current,247690,Active
12858,4515,Savings,1356966,ACTIVE
12859,3298,Savings,282131,ACTIVE
12860,5334,Savings,1108935,Inactive
12861,2407,Salary,94584,Active
12862,8693,Savings,1082977,ACTIVE
12863,3543,Salary,211204,Inactive
12864,7948,Salary,489871,Active
12865,8979,Salary,41521,Active
12866,2262,Savings,104987,ACTIVE
12867,2540,Savings,148400,ACTIVE
12868,8414,Savings,991930,Active
12869,1924,Salary,163391,Active
12870,6413,Salary,117630,Inactive
12871,1108,Business,74634,active
12872,4839,Business,524543,Active
12873,6022,Current,1162960,ACTIVE
12874,2092,Current,736854,Active
12875,1612,Salary,827650,ACTIVE
12876,5072,Current,1196873,active
12877,3949,Business,1081108,Active
12878,8017,Business,1217060,ACTIVE
12879,161,Salary,1313138,ACTIVE
12880,9593,Current,1040711,ACTIVE
12881,4404,Salary,2629,Inactive
12882,2387,Current,1265965,ACTIVE
12883,9997,Salary,1020272,active
12884,888,Business,1281030,ACTIVE
12885,5770,Savings,314656,Active
12886,6050,Current,611180,active
12887,940,Salary,1430482,ACTIVE
12888,3493,Business,9760,active
12889,2152,Business,268879,Active
12890,8248,Business,586801,active
12891,9211,Savings,416967,Inactive
12892,9523,Salary,632882,Inactive
12893,8688,Savings,407526,active
12894,1165,Salary,88342,ACTIVE
12895,4130,Business,640153,ACTIVE
12896,5476,Salary,1448688,ACTIVE
12897,8245,Business,747421,ACTIVE
12898,3075,Salary,650131,Active
12899,330,Current,1062090,Active
12900,7787,Savings,1134699,Inactive
12901,1670,Savings,488347,active
12902,8341,Savings,409358,Active
12903,3578,Current,675152,Inactive
12904,8325,Current,142249,ACTIVE
12905,2307,Business,1035471,Inactive
12906,1300,Business,1033843,Active
12907,7229,Savings,1495791,active
12908,7075,Current,1367332,Active
12909,6291,Current,180054,active
12910,4938,Savings,1151052,active
12911,825,Salary,756136,ACTIVE
12912,5786,Business,240056,active
12913,5958,Business,1052989,active
12914,4592,Salary,1221095,ACTIVE
12915,6767,Savings,1130145,Inactive
12916,4698,Current,603124,active
12917,8066,Business,597120,Active
12918,7729,Current,381199,Active
12919,1440,Savings,862069,Inactive
12920,3988,Savings,49844,Inactive
12921,8957,Business,489292,Active
12922,5214,Savings,179945,active
12923,2725,Savings,65611,active
12924,7789,Current,779436,ACTIVE
12925,3988,Salary,841337,Inactive
12926,572,Savings,146528,active
12927,9809,Business,1144228,Inactive
12928,4650,Business,732034,active
12929,1687,Current,722077,Inactive
12930,8617,Savings,1476675,Active
12931,2633,Salary,1183261,Active
12932,2587,Savings,641837,active
12933,9809,Business,193611,ACTIVE
12934,9961,Current,755237,Inactive
12935,2222,Savings,1052908,Active
12936,1649,Salary,251987,Inactive
12937,763,Current,86982,active
12938,4043,Current,1494023,ACTIVE
12939,1193,Business,1079089,ACTIVE
12940,4681,Business,76545,active
12941,782,Salary,507727,Active
12942,2027,Business,585885,ACTIVE
12943,2627,Savings,80671,ACTIVE
12944,3994,Savings,614861,ACTIVE
12945,6915,Current,450442,Inactive
12946,8622,Salary,665389,Inactive
12947,953,Business,547413,Active
12948,7904,Current,777789,active
12949,9390,Current,1367088,Inactive
12950,7950,Salary,407075,ACTIVE
12951,2696,Business,695095,Active
12952,3512,Salary,1243520,Inactive
12953,3970,Salary,250685,Active
12954,4468,Business,799450,ACTIVE
12955,287,Savings,668379,Active
12956,3163,Current,1483708,ACTIVE
12957,9425,Current,89229,Active
12958,2595,Savings,112572,active
12959,5694,Salary,683058,Active
12960,9134,Savings,493286,active
12961,6296,Current,1300229,active
12962,4673,Business,10258,ACTIVE
12963,9050,Business,475757,Active
12964,9779,Savings,1043581,Inactive
12965,6764,Current,263639,active
12966,856,Savings,1015580,ACTIVE
12967,5921,Savings,981520,Inactive
12968,9408,Current,31879,Active
12969,7578,Business,777384,active
12970,7525,Current,117880,Active
12971,9895,Savings,1424462,Active
12972,6202,Savings,1460172,Inactive
12973,4582,Business,1299173,ACTIVE
12974,1141,Savings,556109,ACTIVE
12975,6386,Savings,1188229,Inactive
12976,7398,Business,1309528,ACTIVE
12977,843,Current,1417851,Active
12978,3837,Salary,1169334,Inactive
12979,8905,Current,1313224,active
12980,8419,Salary,919671,Inactive
12981,2617,Current,700159,Inactive
12982,1606,Business,1087895,Inactive
12983,3832,Business,208284,Active
12984,2633,Business,99119,Inactive
12985,8959,Salary,1007534,Active
12986,4872,Current,948130,ACTIVE
12987,6747,Business,1155548,Active
12988,6643,Salary,687353,active
12989,5592,Business,135483,ACTIVE
12990,8944,Savings,241093,Inactive
12991,8714,Savings,83304,Active
12992,5004,Business,271542,active
12993,7325,Salary,198044,Inactive
12994,9887,Savings,1333463,Active
12995,8454,Business,1462055,ACTIVE
12996,9991,Business,994501,Active
12997,8693,Salary,960451,active
12998,8033,Salary,465148,Active
12999,7192,Savings,223074,active
13000,8019,Business,1346503,Active
13001,581,Savings,1147789,active
13002,5270,Current,1428696,Active
13003,1852,Business,1251363,Active
13004,5910,Salary,165729,Active
13005,2140,Current,613157,active
13006,2193,Salary,1270824,Inactive
13007,5983,Salary,945928,Active
13008,2223,Current,355236,Active
13009,3217,Savings,1397763,ACTIVE
13010,4799,Current,935674,Active
13011,6279,Business,1152919,Active
13012,541,Savings,215761,Inactive
13013,4333,Savings,925513,active
13014,1736,Business,237894,ACTIVE
13015,3944,Business,1439456,ACTIVE
13016,7952,Salary,1280926,ACTIVE
13017,9808,Current,975888,Inactive
13018,5707,Business,72529,ACTIVE
13019,5819,Current,611337,active
13020,5161,Savings,1353814,Active
13021,9020,Business,745012,Active
13022,6603,Savings,177932,active
13023,9157,Salary,20173,active
13024,6122,Salary,877099,active
13025,7910,Business,712906,Inactive
13026,4720,Business,1451156,Active
13027,5593,Business,786148,Inactive
13028,2106,Savings,225160,Active
13029,6829,Business,1316025,active
13030,9739,Salary,189073,ACTIVE
13031,9784,Business,512360,active
13032,7656,Business,831739,active
13033,4045,Savings,1448524,Inactive
13034,4276,Current,475010,ACTIVE
13035,28,Salary,149425,Inactive
13036,9331,Current,1460956,ACTIVE
13037,2948,Savings,1475679,ACTIVE
13038,7906,Business,941026,ACTIVE
13039,5875,Business,310737,active
13040,2039,Salary,915405,Inactive
13041,6964,Business,1312315,active
13042,5897,Savings,317187,Active
13043,1810,Current,395432,Inactive
13044,8898,Salary,1399014,Active
13045,1704,Business,576907,active
13046,3094,Business,1241873,Active
13047,7269,Current,1153540,Active
13048,3248,Current,1162818,Active
13049,272,Business,1117117,Inactive
13050,5169,Business,664128,ACTIVE
13051,9570,Savings,1269364,ACTIVE
13052,6138,Current,1181252,Inactive
13053,7781,Current,476165,ACTIVE
13054,6719,Current,508842,active
13055,9570,Savings,226455,Inactive
13056,2893,Current,978243,Inactive
13057,1968,Savings,1251868,ACTIVE
13058,9100,Salary,859714,Inactive
13059,4815,Salary,1260491,Active
13060,3806,Savings,287430,Inactive
13061,9951,Salary,1416464,Inactive
13062,6498,Current,633537,Inactive
13063,1568,Current,393746,active
13064,8556,Savings,739869,active
13065,5783,Business,750446,Active
13066,4682,Current,518868,Active
13067,5397,Business,1477721,ACTIVE
13068,203,Business,465811,Active
13069,1932,Business,1439689,Inactive
13070,7089,Salary,486483,ACTIVE
13071,8807,Salary,1401434,active
13072,4271,Savings,179062,ACTIVE
13073,5373,Salary,182132,active
13074,3438,Business,643684,Inactive
13075,1178,Business,70598,Inactive
13076,9512,Salary,1179859,active
13077,7824,Salary,539968,ACTIVE
13078,2994,Business,1280579,active
13079,9757,Savings,81064,Active
13080,2413,Business,483263,Inactive
13081,9126,Savings,145247,active
13082,3773,Current,741081,ACTIVE
13083,5796,Business,1250666,active
13084,7509,Salary,1282733,ACTIVE
13085,8458,Salary,599148,Inactive
13086,6319,Business,977469,ACTIVE
13087,7852,Savings,1384761,Inactive
13088,508,Salary,161457,Inactive
13089,1388,Current,408528,ACTIVE
13090,4030,Salary,601137,active
13091,251,Savings,1379318,Active
13092,2567,Business,1090275,active
13093,8678,Salary,16536,ACTIVE
13094,197,Business,614762,Inactive
13095,1299,Business,1166190,ACTIVE
13096,5486,Current,30364,active
13097,9880,Current,624795,ACTIVE
13098,5206,Business,1042838,Inactive
13099,2197,Savings,941954,ACTIVE
13100,1362,Current,166558,Inactive
13101,2662,Salary,219776,Inactive
13102,6693,Current,1199956,ACTIVE
13103,9265,Business,134329,active
13104,1945,Current,457534,active
13105,1063,Savings,1238196,Active
13106,1230,Current,574433,Active
13107,8418,Savings,627029,active
13108,2486,Salary,1335002,Inactive
13109,7263,Current,901010,ACTIVE
13110,1457,Salary,1103984,ACTIVE
13111,8194,Business,81757,ACTIVE
13112,1535,Salary,1158825,Inactive
13113,8495,Current,1064581,active
13114,4583,Current,1396340,active
13115,2659,Savings,394667,Inactive
13116,8582,Current,234461,Inactive
